dataset_size,max_depth,min_samples_split,my_tree_accuracy,my_tree_precision,my_tree_recall,my_tree_depth,my_tree_num_nodes,my_tree_training_time,my_memory_usage,sklearn_accuracy,sklearn_precision,sklearn_recall,sklearn_tree_depth,sklearn_num_nodes,sklearn_training_time,sklearn_memory_usage
27,4,64,0.4074074074074074,0.13580246913580246,0.3333333333333333,0,1,2.1457672119140625e-06,1831.140625,0.4074074074074074,0.16598079561042522,0.4074074074074074,0,1,0.0001609325408935547,1831.140625
30,4,64,0.43333333333333335,0.14444444444444446,0.3333333333333333,0,1,2.86102294921875e-06,1831.140625,0.43333333333333335,0.1877777777777778,0.43333333333333335,0,1,0.000164031982421875,1831.140625
3,6,2,1.0,1.0,1.0,2,5,0.0001800060272216797,1831.140625,1.0,1.0,1.0,2,5,0.00016188621520996094,1831.140625
6,6,2,1.0,1.0,1.0,2,5,0.00018405914306640625,1831.140625,1.0,1.0,1.0,2,5,0.000164031982421875,1831.140625
9,6,2,1.0,1.0,1.0,3,9,0.0003790855407714844,1831.140625,1.0,1.0,1.0,2,5,0.0001678466796875,1831.140625
12,6,2,1.0,1.0,1.0,3,9,0.00039505958557128906,1831.15625,1.0,1.0,1.0,2,5,0.0001728534698486328,1831.15625
15,6,2,1.0,1.0,1.0,3,11,0.0004680156707763672,1831.15625,1.0,1.0,1.0,2,5,0.0001690387725830078,1831.15625
18,6,2,1.0,1.0,1.0,4,13,0.0005600452423095703,1831.15625,1.0,1.0,1.0,2,5,0.00017380714416503906,1831.15625
21,6,2,1.0,1.0,1.0,4,13,0.0005731582641601562,1831.15625,1.0,1.0,1.0,2,5,0.00017571449279785156,1831.15625
24,6,2,1.0,1.0,1.0,4,15,0.0006661415100097656,1831.15625,1.0,1.0,1.0,2,5,0.00017380714416503906,1831.171875
27,6,2,1.0,1.0,1.0,4,17,0.0007588863372802734,1831.171875,1.0,1.0,1.0,4,9,0.00017189979553222656,1831.171875
30,6,2,1.0,1.0,1.0,5,19,0.0008590221405029297,1831.171875,1.0,1.0,1.0,4,9,0.00017404556274414062,1831.171875
3,6,4,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,2.1457672119140625e-06,1831.171875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.00016427040100097656,1831.171875
6,6,4,0.8333333333333334,0.5555555555555555,0.6666666666666666,1,3,0.00010204315185546875,1831.171875,0.8333333333333334,0.7222222222222222,0.8333333333333334,1,3,0.00016379356384277344,1831.171875
9,6,4,0.8888888888888888,0.9166666666666666,0.8888888888888888,2,7,0.0002810955047607422,1831.171875,1.0,1.0,1.0,2,5,0.000164031982421875,1831.171875
12,6,4,0.9166666666666666,0.9444444444444445,0.9166666666666666,2,7,0.00031876564025878906,1831.171875,1.0,1.0,1.0,2,5,0.0001671314239501953,1831.171875
15,6,4,0.9333333333333333,0.9629629629629629,0.9166666666666666,3,9,0.00039005279541015625,1831.171875,1.0,1.0,1.0,2,5,0.00016689300537109375,1831.171875
18,6,4,0.8888888888888888,0.9444444444444445,0.8333333333333334,3,9,0.0003998279571533203,1831.171875,1.0,1.0,1.0,2,5,0.00016999244689941406,1831.171875
21,6,4,0.9047619047619048,0.9444444444444445,0.8666666666666667,3,9,0.00041794776916503906,1831.171875,1.0,1.0,1.0,2,5,0.00016999244689941406,1831.171875
24,6,4,0.9166666666666666,0.9487179487179488,0.8916666666666666,3,11,0.00051116943359375,1831.171875,1.0,1.0,1.0,2,5,0.00017380714416503906,1831.171875
27,6,4,0.8888888888888888,0.8808080808080808,0.883838383838384,3,11,0.0005288124084472656,1831.171875,0.9629629629629629,0.9660493827160493,0.9629629629629629,3,7,0.000171661376953125,1831.171875
30,6,4,0.9333333333333333,0.9188034188034188,0.9188034188034188,4,13,0.0006239414215087891,1831.171875,0.9666666666666667,0.9690476190476189,0.9666666666666667,3,7,0.0001761913299560547,1831.171875
3,6,8,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,2.1457672119140625e-06,1831.171875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.00016069412231445312,1831.171875
6,6,8,0.5,0.16666666666666666,0.3333333333333333,0,1,2.1457672119140625e-06,1831.171875,0.5,0.25,0.5,0,1,0.000164031982421875,1831.171875
9,6,8,0.6666666666666666,0.45,0.6666666666666666,1,3,0.00010704994201660156,1831.171875,0.6666666666666666,0.5,0.6666666666666666,1,3,0.00016498565673828125,1831.171875
12,6,8,0.5833333333333334,0.38888888888888884,0.5333333333333333,1,3,0.00011181831359863281,1831.171875,1.0,1.0,1.0,2,5,0.000164031982421875,1831.171875
15,6,8,0.8,0.8000000000000002,0.875,2,5,0.00024127960205078125,1831.171875,1.0,1.0,1.0,2,5,0.00016736984252929688,1831.171875
18,6,8,0.7777777777777778,0.7738095238095237,0.8166666666666668,2,5,0.00022602081298828125,1831.171875,1.0,1.0,1.0,2,5,0.00016617774963378906,1831.171875
21,6,8,0.9047619047619048,0.9,0.9,2,7,0.000335693359375,1831.171875,1.0,1.0,1.0,2,5,0.00016999244689941406,1831.171875
24,6,8,0.8333333333333334,0.8397435897435898,0.7946969696969698,2,7,0.0003409385681152344,1831.171875,1.0,1.0,1.0,2,5,0.0001690387725830078,1831.171875
27,6,8,0.8148148148148148,0.8380952380952381,0.7919191919191918,2,7,0.0003561973571777344,1831.171875,0.9629629629629629,0.9682539682539683,0.9629629629629629,2,5,0.00016999244689941406,1831.171875
30,6,8,0.8333333333333334,0.8611111111111112,0.8278943278943279,2,7,0.00036597251892089844,1831.171875,0.9666666666666667,0.9714285714285714,0.9666666666666667,2,5,0.00017213821411132812,1831.171875
3,6,16,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,2.1457672119140625e-06,1831.171875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.00016307830810546875,1831.171875
6,6,16,0.5,0.16666666666666666,0.3333333333333333,0,1,1.6689300537109375e-06,1831.171875,0.5,0.25,0.5,0,1,0.00015997886657714844,1831.171875
9,6,16,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,2.1457672119140625e-06,1831.171875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.00016307830810546875,1831.171875
12,6,16,0.4166666666666667,0.1388888888888889,0.3333333333333333,0,1,2.1457672119140625e-06,1831.171875,0.4166666666666667,0.17361111111111113,0.4166666666666667,0,1,0.000164031982421875,1831.171875
15,6,16,0.5333333333333333,0.17777777777777778,0.3333333333333333,0,1,2.1457672119140625e-06,1831.171875,0.5333333333333333,0.28444444444444444,0.5333333333333333,0,1,0.0001609325408935547,1831.171875
18,6,16,0.6666666666666666,0.4329004329004329,0.6,1,3,0.000125885009765625,1831.171875,0.7777777777777778,0.6190476190476191,0.7777777777777778,1,3,0.0001647472381591797,1831.171875
21,6,16,0.6666666666666666,0.4444444444444444,0.6,1,3,0.00012993812561035156,1831.171875,0.7619047619047619,0.6031746031746031,0.7619047619047619,1,3,0.00016379356384277344,1831.171875
24,6,16,0.7083333333333334,0.47222222222222215,0.6060606060606061,1,3,0.0001499652862548828,1831.171875,1.0,1.0,1.0,2,5,0.00016999244689941406,1831.171875
27,6,16,0.7037037037037037,0.4688644688644688,0.6060606060606061,1,3,0.000141143798828125,1831.171875,0.9629629629629629,0.9682539682539683,0.9629629629629629,2,5,0.00016570091247558594,1831.171875
30,6,16,0.7,0.4666666666666666,0.5897435897435898,1,3,0.00014472007751464844,1831.171875,0.9666666666666667,0.9714285714285714,0.9666666666666667,2,5,0.00016999244689941406,1831.171875
3,6,32,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,1.9073486328125e-06,1831.171875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.00016307830810546875,1831.171875
6,6,32,0.5,0.16666666666666666,0.3333333333333333,0,1,2.1457672119140625e-06,1831.171875,0.5,0.25,0.5,0,1,0.0001609325408935547,1831.171875
9,6,32,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,2.1457672119140625e-06,1831.171875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.000164031982421875,1831.171875
12,6,32,0.4166666666666667,0.1388888888888889,0.3333333333333333,0,1,1.9073486328125e-06,1831.171875,0.4166666666666667,0.17361111111111113,0.4166666666666667,0,1,0.00016307830810546875,1831.171875
15,6,32,0.5333333333333333,0.17777777777777778,0.3333333333333333,0,1,2.1457672119140625e-06,1831.171875,0.5333333333333333,0.28444444444444444,0.5333333333333333,0,1,0.00015997886657714844,1831.171875
18,6,32,0.5555555555555556,0.1851851851851852,0.3333333333333333,0,1,3.0994415283203125e-06,1831.171875,0.5555555555555556,0.30864197530864196,0.5555555555555556,0,1,0.0001590251922607422,1831.171875
21,6,32,0.47619047619047616,0.15873015873015872,0.3333333333333333,0,1,2.1457672119140625e-06,1831.171875,0.47619047619047616,0.22675736961451248,0.47619047619047616,0,1,0.0001621246337890625,1831.171875
24,6,32,0.4583333333333333,0.15277777777777776,0.3333333333333333,0,1,1.9073486328125e-06,1831.171875,0.4583333333333333,0.21006944444444442,0.4583333333333333,0,1,0.00016832351684570312,1831.1875
27,6,32,0.4074074074074074,0.13580246913580246,0.3333333333333333,0,1,1.9073486328125e-06,1831.1875,0.4074074074074074,0.16598079561042522,0.4074074074074074,0,1,0.000164031982421875,1831.1875
30,6,32,0.43333333333333335,0.14444444444444446,0.3333333333333333,0,1,2.86102294921875e-06,1831.1875,0.43333333333333335,0.1877777777777778,0.43333333333333335,0,1,0.0001621246337890625,1831.1875
3,6,64,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,9.5367431640625e-07,1831.1875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.0001609325408935547,1831.1875
6,6,64,0.5,0.16666666666666666,0.3333333333333333,0,1,1.9073486328125e-06,1831.1875,0.5,0.25,0.5,0,1,0.0001590251922607422,1831.1875
9,6,64,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,1.6689300537109375e-06,1831.1875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.00016117095947265625,1831.1875
12,6,64,0.4166666666666667,0.1388888888888889,0.3333333333333333,0,1,7.152557373046875e-07,1831.1875,0.4166666666666667,0.17361111111111113,0.4166666666666667,0,1,0.00016117095947265625,1831.1875
15,6,64,0.5333333333333333,0.17777777777777778,0.3333333333333333,0,1,2.1457672119140625e-06,1831.1875,0.5333333333333333,0.28444444444444444,0.5333333333333333,0,1,0.00016498565673828125,1831.203125
18,6,64,0.5555555555555556,0.1851851851851852,0.3333333333333333,0,1,1.6689300537109375e-06,1831.203125,0.5555555555555556,0.30864197530864196,0.5555555555555556,0,1,0.00016617774963378906,1831.203125
21,6,64,0.47619047619047616,0.15873015873015872,0.3333333333333333,0,1,2.1457672119140625e-06,1831.203125,0.47619047619047616,0.22675736961451248,0.47619047619047616,0,1,0.00016617774963378906,1831.203125
24,6,64,0.4583333333333333,0.15277777777777776,0.3333333333333333,0,1,1.9073486328125e-06,1831.203125,0.4583333333333333,0.21006944444444442,0.4583333333333333,0,1,0.0001647472381591797,1831.203125
27,6,64,0.4074074074074074,0.13580246913580246,0.3333333333333333,0,1,1.9073486328125e-06,1831.203125,0.4074074074074074,0.16598079561042522,0.4074074074074074,0,1,0.00016880035400390625,1831.203125
30,6,64,0.43333333333333335,0.14444444444444446,0.3333333333333333,0,1,1.9073486328125e-06,1831.203125,0.43333333333333335,0.1877777777777778,0.43333333333333335,0,1,0.00016307830810546875,1831.203125
3,8,2,1.0,1.0,1.0,2,5,0.0001780986785888672,1831.203125,1.0,1.0,1.0,2,5,0.0001621246337890625,1831.203125
6,8,2,1.0,1.0,1.0,2,5,0.0001850128173828125,1831.203125,1.0,1.0,1.0,2,5,0.00016689300537109375,1831.203125
9,8,2,1.0,1.0,1.0,3,9,0.00035691261291503906,1831.203125,1.0,1.0,1.0,2,5,0.00016927719116210938,1831.203125
12,8,2,1.0,1.0,1.0,3,9,0.0003688335418701172,1831.203125,1.0,1.0,1.0,2,5,0.00016498565673828125,1831.203125
15,8,2,1.0,1.0,1.0,3,11,0.0004680156707763672,1831.203125,1.0,1.0,1.0,2,5,0.0001678466796875,1831.203125
18,8,2,1.0,1.0,1.0,4,13,0.0005519390106201172,1831.203125,1.0,1.0,1.0,2,5,0.00016689300537109375,1831.203125
21,8,2,1.0,1.0,1.0,4,13,0.0005669593811035156,1831.203125,1.0,1.0,1.0,2,5,0.00016689300537109375,1831.203125
24,8,2,1.0,1.0,1.0,4,15,0.0007140636444091797,1831.203125,1.0,1.0,1.0,2,5,0.00018787384033203125,1831.203125
27,8,2,1.0,1.0,1.0,4,17,0.0008051395416259766,1831.203125,1.0,1.0,1.0,4,9,0.00018405914306640625,1831.203125
30,8,2,1.0,1.0,1.0,5,19,0.0008597373962402344,1831.203125,1.0,1.0,1.0,4,9,0.000186920166015625,1831.203125
3,8,4,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,2.86102294921875e-06,1831.203125,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.00016379356384277344,1831.203125
6,8,4,0.8333333333333334,0.5555555555555555,0.6666666666666666,1,3,0.00010228157043457031,1831.203125,0.8333333333333334,0.7222222222222222,0.8333333333333334,1,3,0.00017189979553222656,1831.203125
9,8,4,0.8888888888888888,0.9166666666666666,0.8888888888888888,2,7,0.0002830028533935547,1831.203125,1.0,1.0,1.0,2,5,0.00017189979553222656,1831.203125
12,8,4,0.9166666666666666,0.9444444444444445,0.9166666666666666,2,7,0.00029397010803222656,1831.203125,1.0,1.0,1.0,2,5,0.0001690387725830078,1831.203125
15,8,4,0.9333333333333333,0.9629629629629629,0.9166666666666666,3,9,0.0003917217254638672,1831.203125,1.0,1.0,1.0,2,5,0.00017786026000976562,1831.203125
18,8,4,0.8888888888888888,0.9444444444444445,0.8333333333333334,3,9,0.00043892860412597656,1831.203125,1.0,1.0,1.0,2,5,0.00017404556274414062,1831.203125
21,8,4,0.9047619047619048,0.9444444444444445,0.8666666666666667,3,9,0.0004391670227050781,1831.203125,1.0,1.0,1.0,2,5,0.0001747608184814453,1831.203125
24,8,4,0.9166666666666666,0.9487179487179488,0.8916666666666666,3,11,0.000514984130859375,1831.203125,1.0,1.0,1.0,2,5,0.0001742839813232422,1831.203125
27,8,4,0.8888888888888888,0.8808080808080808,0.883838383838384,3,11,0.0005290508270263672,1831.203125,0.9629629629629629,0.9660493827160493,0.9629629629629629,3,7,0.00017690658569335938,1831.203125
30,8,4,0.9333333333333333,0.9188034188034188,0.9188034188034188,4,13,0.0006279945373535156,1831.203125,0.9666666666666667,0.9690476190476189,0.9666666666666667,3,7,0.00017690658569335938,1831.203125
3,8,8,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,1.9073486328125e-06,1831.203125,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.00016379356384277344,1831.203125
6,8,8,0.5,0.16666666666666666,0.3333333333333333,0,1,1.9073486328125e-06,1831.203125,0.5,0.25,0.5,0,1,0.0001621246337890625,1831.203125
9,8,8,0.6666666666666666,0.45,0.6666666666666666,1,3,0.00010776519775390625,1831.203125,0.6666666666666666,0.5,0.6666666666666666,1,3,0.0001659393310546875,1831.203125
12,8,8,0.5833333333333334,0.38888888888888884,0.5333333333333333,1,3,0.00011324882507324219,1831.203125,1.0,1.0,1.0,2,5,0.0001678466796875,1831.203125
15,8,8,0.8,0.8000000000000002,0.875,2,5,0.0002219676971435547,1831.203125,1.0,1.0,1.0,2,5,0.00016999244689941406,1831.203125
18,8,8,0.7777777777777778,0.7738095238095237,0.8166666666666668,2,5,0.00023102760314941406,1831.203125,1.0,1.0,1.0,2,5,0.00017189979553222656,1831.203125
21,8,8,0.9047619047619048,0.9,0.9,2,7,0.0003349781036376953,1831.203125,1.0,1.0,1.0,2,5,0.0001919269561767578,1831.203125
24,8,8,0.8333333333333334,0.8397435897435898,0.7946969696969698,2,7,0.0003440380096435547,1831.203125,1.0,1.0,1.0,2,5,0.00017833709716796875,1831.21875
27,8,8,0.8148148148148148,0.8380952380952381,0.7919191919191918,2,7,0.0003581047058105469,1831.21875,0.9629629629629629,0.9682539682539683,0.9629629629629629,2,5,0.0001728534698486328,1831.21875
30,8,8,0.8333333333333334,0.8611111111111112,0.8278943278943279,2,7,0.00037097930908203125,1831.21875,0.9666666666666667,0.9714285714285714,0.9666666666666667,2,5,0.00017595291137695312,1831.21875
3,8,16,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,2.1457672119140625e-06,1831.21875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.0001647472381591797,1831.21875
6,8,16,0.5,0.16666666666666666,0.3333333333333333,0,1,2.1457672119140625e-06,1831.21875,0.5,0.25,0.5,0,1,0.00015997886657714844,1831.21875
9,8,16,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,1.9073486328125e-06,1831.21875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.00016379356384277344,1831.21875
12,8,16,0.4166666666666667,0.1388888888888889,0.3333333333333333,0,1,1.9073486328125e-06,1831.21875,0.4166666666666667,0.17361111111111113,0.4166666666666667,0,1,0.000164031982421875,1831.21875
15,8,16,0.5333333333333333,0.17777777777777778,0.3333333333333333,0,1,2.1457672119140625e-06,1831.21875,0.5333333333333333,0.28444444444444444,0.5333333333333333,0,1,0.00016498565673828125,1831.21875
18,8,16,0.6666666666666666,0.4329004329004329,0.6,1,3,0.00012683868408203125,1831.21875,0.7777777777777778,0.6190476190476191,0.7777777777777778,1,3,0.00016999244689941406,1831.21875
21,8,16,0.6666666666666666,0.4444444444444444,0.6,1,3,0.00013113021850585938,1831.21875,0.7619047619047619,0.6031746031746031,0.7619047619047619,1,3,0.00016689300537109375,1831.21875
24,8,16,0.7083333333333334,0.47222222222222215,0.6060606060606061,1,3,0.00013899803161621094,1831.21875,1.0,1.0,1.0,2,5,0.00016999244689941406,1831.21875
27,8,16,0.7037037037037037,0.4688644688644688,0.6060606060606061,1,3,0.00014090538024902344,1831.21875,0.9629629629629629,0.9682539682539683,0.9629629629629629,2,5,0.00017404556274414062,1831.21875
30,8,16,0.7,0.4666666666666666,0.5897435897435898,1,3,0.00014591217041015625,1831.21875,0.9666666666666667,0.9714285714285714,0.9666666666666667,2,5,0.00019502639770507812,1831.21875
3,8,32,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,1.9073486328125e-06,1831.21875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.00016379356384277344,1831.21875
6,8,32,0.5,0.16666666666666666,0.3333333333333333,0,1,1.9073486328125e-06,1831.21875,0.5,0.25,0.5,0,1,0.0001609325408935547,1831.21875
9,8,32,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,2.1457672119140625e-06,1831.21875,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.0001621246337890625,1831.21875
12,8,32,0.4166666666666667,0.1388888888888889,0.3333333333333333,0,1,1.9073486328125e-06,1831.21875,0.4166666666666667,0.17361111111111113,0.4166666666666667,0,1,0.00016188621520996094,1831.21875
15,8,32,0.5333333333333333,0.17777777777777778,0.3333333333333333,0,1,1.9073486328125e-06,1831.21875,0.5333333333333333,0.28444444444444444,0.5333333333333333,0,1,0.00016498565673828125,1831.21875
18,8,32,0.5555555555555556,0.1851851851851852,0.3333333333333333,0,1,1.9073486328125e-06,1831.21875,0.5555555555555556,0.30864197530864196,0.5555555555555556,0,1,0.00016999244689941406,1831.234375
21,8,32,0.47619047619047616,0.15873015873015872,0.3333333333333333,0,1,1.6689300537109375e-06,1831.234375,0.47619047619047616,0.22675736961451248,0.47619047619047616,0,1,0.00016188621520996094,1831.234375
24,8,32,0.4583333333333333,0.15277777777777776,0.3333333333333333,0,1,1.6689300537109375e-06,1831.234375,0.4583333333333333,0.21006944444444442,0.4583333333333333,0,1,0.00016808509826660156,1831.234375
27,8,32,0.4074074074074074,0.13580246913580246,0.3333333333333333,0,1,2.1457672119140625e-06,1831.234375,0.4074074074074074,0.16598079561042522,0.4074074074074074,0,1,0.0001728534698486328,1831.234375
30,8,32,0.43333333333333335,0.14444444444444446,0.3333333333333333,0,1,1.9073486328125e-06,1831.234375,0.43333333333333335,0.1877777777777778,0.43333333333333335,0,1,0.0001621246337890625,1831.234375
3,8,64,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,9.5367431640625e-07,1831.234375,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.00016188621520996094,1831.234375
6,8,64,0.5,0.16666666666666666,0.3333333333333333,0,1,2.1457672119140625e-06,1831.234375,0.5,0.25,0.5,0,1,0.0001621246337890625,1831.234375
9,8,64,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,2.1457672119140625e-06,1831.234375,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1,0.000164031982421875,1831.234375
12,8,64,0.4166666666666667,0.1388888888888889,0.3333333333333333,0,1,2.1457672119140625e-06,1831.234375,0.4166666666666667,0.17361111111111113,0.4166666666666667,0,1,0.00016307830810546875,1831.234375
15,8,64,0.5333333333333333,0.17777777777777778,0.3333333333333333,0,1,9.5367431640625e-07,1831.234375,0.5333333333333333,0.28444444444444444,0.5333333333333333,0,1,0.00016188621520996094,1831.234375
18,8,64,0.5555555555555556,0.1851851851851852,0.3333333333333333,0,1,1.1920928955078125e-06,1831.234375,0.5555555555555556,0.30864197530864196,0.5555555555555556,0,1,0.00016307830810546875,1831.234375
21,8,64,0.47619047619047616,0.15873015873015872,0.3333333333333333,0,1,2.1457672119140625e-06,1831.234375,0.47619047619047616,0.22675736961451248,0.47619047619047616,0,1,0.0001609325408935547,1831.234375
24,8,64,0.4583333333333333,0.15277777777777776,0.3333333333333333,0,1,1.9073486328125e-06,1831.234375,0.4583333333333333,0.21006944444444442,0.4583333333333333,0,1,0.0001609325408935547,1831.234375
